bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,lat,long,sqft_living15,sqft_lot15,house_age,has_renovation
4,1.75,1670,9472,1.0,0,0,3,7,570,47.5299,-122.357,1080,5195,55,0
5,3.0,2460,7240,1.0,0,0,3,9,620,47.5486,-122.189,2530,7885,24,0
4,2.5,3290,11446,2.0,0,0,3,8,0,47.7399,-122.234,2050,11933,23,0
3,1.0,1020,8610,1.0,0,0,5,7,0,47.4974,-122.169,1070,5940,56,0
3,2.5,1560,9361,1.5,0,0,4,7,200,47.5591,-122.295,1670,6244,79,0
3,2.5,2060,4200,2.0,0,0,3,8,0,47.3706,-122.018,2370,4200,1,0
4,2.0,2580,6000,1.0,0,0,5,9,1280,47.6514,-122.413,2300,6200,65,0
4,5.5,6930,45100,1.0,0,0,4,11,2620,47.5547,-122.144,2560,37766,65,1
5,2.75,2670,4000,2.0,0,0,4,7,870,47.6711,-122.315,2460,4000,101,0
2,1.0,790,5150,1.0,0,0,4,6,0,47.5528,-122.272,1460,5150,67,0
4,1.5,1810,6583,1.0,0,0,3,7,310,47.7273,-122.351,860,8670,47,0
3,2.5,2000,8424,1.0,0,0,4,7,700,47.7089,-122.201,2110,8400,47,0
4,2.25,2980,8051,1.5,0,2,4,10,960,47.6426,-122.409,2760,5499,80,0
4,2.25,2330,11400,1.0,0,0,4,8,0,47.4495,-122.148,2640,10200,41,0
3,1.0,1590,4080,1.5,0,0,3,7,0,47.662,-122.326,1570,4080,93,0
3,1.5,1240,7735,1.0,0,0,4,7,0,47.601,-122.122,1260,7500,58,0
4,2.75,2790,10819,2.0,0,0,3,10,0,47.5515,-122.08,3080,12603,19,0
3,1.75,2190,7021,1.0,0,2,4,7,800,47.5033,-122.232,2180,7155,62,0
5,2.5,3004,5700,2.0,0,0,3,9,0,47.3801,-122.185,2665,5700,9,0
3,1.5,1940,3570,2.0,0,0,4,8,200,47.6618,-122.325,1580,3570,99,0
3,2.0,1840,6755,1.0,0,2,3,8,0,47.3512,-122.305,1790,6459,26,0
4,2.5,2100,8800,1.0,0,0,5,8,850,47.6909,-122.186,2100,9000,35,0
4,2.0,1880,5100,1.0,0,0,3,8,0,47.6872,-122.349,1610,4590,63,0
3,1.0,1080,6250,1.0,0,0,2,5,0,47.5045,-122.33,1070,6250,65,0
4,2.5,3250,8970,2.0,0,0,3,10,0,47.5862,-122.037,3240,8449,21,0
2,1.0,730,5040,1.0,0,0,3,6,0,47.5387,-122.374,790,5040,88,0
4,2.5,3100,8529,2.0,0,0,3,9,0,47.6252,-122.029,2710,8344,25,0
2,1.0,930,3750,1.0,0,0,4,7,0,47.6733,-122.296,1740,4300,106,0
5,3.5,3990,10120,2.0,0,0,3,9,1170,47.741,-122.208,2750,9622,25,0
4,1.75,2860,48351,1.0,0,0,3,8,1150,47.7605,-122.085,2460,43560,37,0
4,2.5,2920,9904,2.0,0,0,4,9,0,47.5759,-121.995,1810,5617,25,0
4,2.75,2410,9549,1.0,0,0,4,7,630,47.6503,-122.197,2090,9549,59,0
4,1.75,1850,7730,1.0,0,0,5,7,750,47.7481,-122.355,2260,8581,59,0
4,2.5,2910,5000,2.0,0,0,3,8,0,47.3782,-122.127,2740,5045,13,0
2,1.0,1210,6000,1.0,0,0,4,7,210,47.6482,-122.402,1840,6000,73,0
3,2.5,2330,3141,2.0,0,0,3,8,0,47.5622,-122.392,1980,5265,12,0
4,1.75,1780,2788,1.0,0,0,4,6,890,47.6511,-122.4,1760,5664,72,0
2,2.25,2910,6110,2.0,0,2,4,9,0,47.5279,-122.387,2090,5763,30,0
3,1.0,950,7610,1.0,0,0,3,7,0,47.3188,-122.174,1360,7938,32,0
4,2.5,2180,7203,2.0,0,0,4,8,0,47.5119,-122.151,2350,7334,26,0
3,1.5,1380,3031,1.5,0,0,4,7,0,47.6889,-122.38,1440,4005,86,0
4,2.5,3190,14565,2.0,0,0,3,11,0,47.713,-122.072,3420,20475,25,0
2,1.0,1250,4320,1.0,0,0,4,7,400,47.6549,-122.352,1520,4320,104,0
2,1.0,1040,4000,1.0,0,0,3,6,0,47.5753,-122.303,1740,4000,101,0
2,1.75,1440,5680,1.0,0,0,4,8,0,47.3825,-122.319,1320,3547,37,0
3,1.5,2110,5195,1.0,0,0,3,7,900,47.5283,-122.286,1950,5195,56,0
3,1.0,1000,6947,1.0,0,0,4,7,0,47.7142,-122.319,1000,6947,68,0
3,2.5,2040,10086,2.0,0,0,3,8,0,47.679,-122.113,1940,10272,28,0
2,1.0,840,7870,1.0,0,0,3,6,0,47.7389,-122.326,1442,8131,66,0
3,3.0,2960,5500,2.0,0,2,3,10,520,47.6356,-122.402,2960,5876,78,1
3,1.0,1280,5460,1.5,0,0,4,7,0,47.7321,-122.334,1390,5500,84,0
3,3.0,2540,18900,1.0,0,0,3,7,960,47.754,-122.144,2270,16000,37,0
3,1.75,1520,5618,1.0,0,0,3,7,350,47.68,-122.284,1550,5618,62,0
3,1.75,1670,9900,1.0,0,0,4,8,0,47.595,-122.172,2410,8800,58,0
3,1.0,1040,4000,1.0,0,0,3,7,0,47.6178,-122.292,1170,4000,65,0
3,1.75,1870,8250,2.0,0,0,3,7,0,47.445,-122.285,1350,8714,59,1
1,0.75,1170,14149,1.0,0,0,5,7,290,47.2653,-121.91,1130,24513,53,0
3,2.5,1300,877,2.0,0,0,3,7,240,47.6591,-122.392,1320,1414,7,0
6,4.25,5720,10213,2.0,0,0,3,10,1550,47.5464,-122.116,4300,10224,11,0
3,1.5,1310,8100,1.0,0,0,3,7,0,47.7328,-122.201,1330,8100,50,0
3,2.25,1620,1425,3.0,0,0,3,8,80,47.5405,-122.026,1620,1237,6,0
3,1.0,1130,3600,1.0,0,0,3,6,0,47.5978,-122.299,1710,2231,107,0
4,5.0,4110,43560,2.0,0,0,4,11,0,47.6353,-122.18,3650,43995,37,0
5,3.75,4320,39094,2.0,1,4,3,8,0,47.7519,-122.276,1920,7750,77,0
3,2.0,1350,11150,1.0,0,0,3,7,240,47.446,-121.776,1290,10043,20,0
4,2.25,2190,6800,1.0,0,0,5,7,850,47.7367,-122.195,1560,7611,46,0
5,3.5,2960,12527,2.0,0,0,3,9,1020,47.3134,-122.35,2210,10952,29,0
4,2.25,1960,12243,2.0,0,0,3,8,0,47.3405,-122.058,1910,12230,26,0
3,1.0,960,12745,1.0,0,0,4,6,0,47.3617,-122.03,1160,10488,38,0
4,2.75,3030,6625,2.0,0,0,3,8,0,47.4815,-122.152,3030,9620,4,0
4,2.5,2460,4774,2.0,0,0,3,8,0,47.4912,-122.145,2510,4399,9,0
3,2.5,1590,1431,2.0,0,0,3,8,530,47.5893,-122.309,1620,1548,5,0
4,3.5,3830,8963,2.0,0,0,3,10,710,47.599,-122.197,2190,10777,1,0
2,1.0,850,2700,1.0,0,0,5,6,0,47.6684,-122.316,1630,3000,91,0
3,2.5,3240,108366,2.0,0,0,4,10,0,47.327,-122.094,2090,108366,24,0
4,3.25,3840,6214,1.5,0,3,4,10,1250,47.6388,-122.406,3280,5915,76,0
5,1.75,1400,5071,1.0,0,0,3,5,0,47.6499,-121.908,1200,7500,99,0
3,1.0,1300,8284,1.0,0,0,3,7,0,47.3327,-122.306,1360,7848,47,0
6,3.0,3420,22421,1.0,0,0,5,9,1150,47.5508,-122.189,2430,15560,67,0
3,2.0,1300,22605,1.0,0,0,3,7,0,47.5337,-122.187,2250,10215,17,0
3,1.75,1690,5080,1.0,0,0,3,7,500,47.5312,-122.348,1300,5080,39,0
4,2.5,3670,315374,2.0,0,0,4,9,0,47.7421,-122.026,2840,87991,21,0
4,1.0,1010,6000,1.0,0,0,3,6,260,47.5518,-122.383,1450,6000,90,0
3,1.75,1570,8400,1.0,0,0,4,7,0,47.76,-122.34,1860,8639,56,0
4,3.0,2490,4325,1.5,0,0,3,8,800,47.6628,-122.326,1960,4284,93,1
4,2.75,1770,10184,1.0,0,0,3,8,520,47.3074,-122.385,2070,8320,36,0
3,2.0,3620,14250,2.0,0,0,3,8,400,47.5767,-122.225,2370,14250,8,0
5,2.75,2910,13332,2.0,0,0,4,8,0,47.4977,-122.359,1760,8900,75,1
4,2.5,2540,11500,1.0,0,0,4,8,900,47.5609,-122.15,2820,9800,36,0
4,2.5,2120,6497,2.0,0,0,3,7,0,47.7241,-121.957,2230,6300,12,0
2,1.0,970,3279,2.0,0,0,3,7,180,47.5469,-122.383,1150,1351,8,0
4,2.5,2510,17200,1.0,0,2,4,9,970,47.6287,-122.089,2370,14621,38,0
4,1.75,3050,9440,1.0,0,0,3,8,1250,47.7228,-122.183,2020,8660,49,0
4,3.25,4350,7090,2.0,0,0,3,8,1480,47.3747,-122.156,2490,7266,16,0
6,2.5,2420,11662,1.0,0,2,4,7,1000,47.4459,-122.278,1630,11662,50,0
4,3.5,3440,9776,2.0,0,0,3,10,0,47.5374,-122.216,2400,11000,9,0
2,1.0,1040,7538,1.0,0,0,4,7,0,47.7107,-122.352,1440,7530,76,0
3,1.0,900,4770,1.0,0,0,3,6,0,47.3038,-122.362,900,3480,46,1
2,1.0,1010,7200,1.0,0,0,3,7,0,47.7651,-122.291,1890,9248,40,0
3,2.5,3040,6054,2.0,0,0,3,9,0,47.3508,-122.163,2650,6054,10,0
4,2.5,3220,8256,2.0,0,0,3,8,610,47.495,-122.155,2500,9472,9,0
4,2.75,2620,7001,2.0,0,0,3,8,0,47.4838,-121.769,2620,6543,3,0
2,1.5,1300,4000,1.5,0,0,4,6,0,47.5937,-122.301,1480,4000,115,0
3,2.5,2280,2502,2.0,0,0,3,8,400,47.5364,-122.073,2280,2812,9,0
3,1.5,2210,6300,1.5,0,0,5,8,0,47.5892,-122.29,2700,6300,99,0
4,2.25,1790,13200,1.0,0,0,3,7,570,47.4672,-122.185,1740,8950,36,0
3,2.5,3100,45738,2.0,0,0,3,10,0,47.6854,-122.048,3340,45738,24,0
3,1.5,1700,9579,1.0,0,0,4,7,600,47.3209,-122.338,1700,9628,53,0
3,2.25,1990,4977,3.0,0,0,3,9,0,47.5404,-122.268,1280,5000,3,0
4,2.5,3350,29242,2.0,0,0,3,11,0,47.7197,-122.131,3920,24728,27,0
5,3.25,3230,3825,2.0,0,0,3,9,750,47.6785,-122.392,1480,5100,1,0
2,1.0,560,7560,1.0,0,0,3,6,0,47.5271,-122.375,990,7560,71,0
3,1.0,1250,7015,1.0,0,0,3,7,0,47.4548,-122.29,1510,11460,57,0
4,3.0,3520,128502,2.0,0,2,4,10,0,47.7448,-122.117,3260,79714,34,0
3,2.0,2310,21318,1.0,0,0,3,10,0,47.6381,-122.224,2950,21814,36,1
4,3.0,3220,6224,1.5,0,0,3,9,0,47.4813,-122.129,2950,6224,6,0
4,2.5,2670,8279,2.0,0,0,3,7,0,47.4292,-122.328,2290,7504,16,0
4,1.75,2000,3750,1.0,0,0,5,8,880,47.6816,-122.374,1370,5000,65,0
2,1.0,1270,8164,1.0,0,0,4,6,0,47.7116,-122.311,1580,9095,74,0
3,1.0,1070,14000,1.0,0,0,3,7,0,47.4971,-122.279,920,12500,55,0
3,2.5,2850,11535,1.0,0,1,3,8,1170,47.748,-122.288,2670,9942,63,1
3,1.0,1540,9800,1.0,0,0,4,7,0,47.7604,-122.329,1560,9450,65,0
3,2.5,1350,3068,2.0,0,0,3,7,0,47.6099,-122.293,1900,4000,24,0
4,2.0,2840,13367,1.0,0,0,3,7,1420,47.6237,-122.21,2840,12744,63,0
4,3.0,2290,2350,2.0,0,1,3,9,680,47.574,-122.415,1610,3820,91,1
4,2.75,3000,213008,1.0,0,0,4,8,0,47.4032,-121.982,2300,74191,40,0
3,2.0,1370,8137,1.0,0,0,4,7,0,47.2802,-122.303,1660,8840,27,0
3,2.5,1680,934,3.0,0,0,3,8,0,47.5891,-122.387,1740,1280,7,0
4,2.75,3250,10000,2.0,0,0,3,9,0,47.7557,-122.309,1620,10089,1,0
4,1.5,1420,6720,1.5,0,0,3,7,0,47.5518,-122.311,1560,5600,90,0
3,1.75,1280,7524,1.5,0,0,4,7,0,47.3961,-122.188,1500,7777,27,0
4,2.75,2740,7872,2.0,0,0,3,10,0,47.4954,-122.172,1220,6300,0,0
4,1.75,1760,6000,1.0,0,0,3,7,880,47.6508,-122.373,2040,6000,69,0
4,2.5,3120,7448,2.0,0,0,3,9,0,47.3645,-122.126,2980,8102,17,0
3,1.75,1590,9620,1.0,0,0,3,7,0,47.4815,-122.152,2980,9398,27,0
3,3.0,1970,24318,1.0,0,0,3,8,0,47.7651,-122.246,2150,14695,5,0
3,2.0,2240,11250,1.0,0,0,3,8,0,47.6371,-122.119,2200,12500,47,0
3,1.75,1400,7735,1.0,0,0,4,7,0,47.357,-122.04,1530,7754,26,0
3,1.5,1700,8247,1.0,0,0,3,7,690,47.4216,-122.174,1440,8400,45,0
5,2.5,3110,15783,1.0,0,0,3,8,1390,47.6301,-122.103,2550,12220,41,0
2,1.0,1280,5026,1.0,0,2,4,8,260,47.6938,-122.312,1540,6380,64,0
3,2.5,1608,4000,2.0,0,0,3,8,0,47.2582,-122.198,2009,4983,1,0
4,1.5,2500,6300,1.0,0,0,4,7,1000,47.3781,-122.284,1720,8925,54,0
5,2.5,2640,7096,2.0,0,0,3,7,0,47.6827,-122.038,2640,4850,12,0
3,2.75,1880,1793,2.0,0,0,3,7,70,47.5405,-122.293,1800,2537,14,0
3,1.5,1150,11571,1.0,0,0,3,7,0,47.4931,-122.298,1630,11571,54,0
3,3.0,3700,16857,1.0,0,0,3,10,1530,47.6956,-122.392,2320,12000,15,0
3,1.75,1740,9500,1.0,0,3,4,8,590,47.4919,-122.365,2110,9450,57,0
3,1.0,1170,3348,1.5,0,0,4,7,0,47.687,-122.378,1590,4219,91,0
3,2.5,1270,1062,2.0,0,0,3,8,210,47.6568,-122.321,1260,1112,7,0
3,2.0,1400,7293,1.0,0,0,4,7,0,47.586,-122.12,1600,7960,52,0
5,3.25,3830,6507,2.0,0,0,3,9,0,47.6843,-122.016,3950,6723,1,0
2,1.75,2080,13054,1.0,0,1,3,7,0,47.7435,-122.292,2440,13054,64,0
2,2.0,1500,761,3.0,0,3,3,8,0,47.6522,-122.346,1360,1527,7,0
3,2.75,2190,7258,2.0,0,0,3,8,0,47.3486,-122.301,2190,8645,15,0
4,2.5,2660,8027,2.0,0,0,3,8,0,47.4831,-121.781,2480,8095,18,0
3,2.25,1370,5000,2.0,0,0,3,7,0,47.7372,-121.981,1600,7724,25,0
3,2.0,1560,4080,2.0,0,0,3,7,0,47.6892,-122.319,1900,4080,92,1
3,1.75,1270,8100,1.0,0,0,3,6,390,47.4828,-122.344,1650,8173,65,0
4,2.5,2303,16801,2.0,0,0,3,8,0,47.7266,-121.966,2080,14013,20,0
3,2.5,1790,11542,1.0,0,0,5,7,600,47.5124,-122.16,1790,9131,46,0
4,1.75,1560,9000,1.0,0,0,5,7,0,47.6707,-122.149,1510,8848,46,0
2,1.0,1060,10600,1.5,0,0,3,6,0,47.5375,-121.742,1560,21344,47,0
4,1.75,2700,7625,1.0,0,0,4,8,1250,47.6838,-122.323,1760,3300,78,0
3,3.5,3530,3610,2.0,0,0,3,10,1160,47.6857,-122.339,1780,3610,7,0
3,1.75,1420,8250,1.0,0,0,3,7,0,47.7535,-122.354,1740,8000,61,0
3,2.75,3910,7080,1.0,0,0,5,9,1940,47.6324,-122.289,3480,7370,66,0
5,2.75,3040,10257,2.0,0,0,3,10,0,47.5531,-122.119,2860,9327,22,0
2,1.0,900,5160,1.0,0,0,3,6,0,47.525,-122.356,900,5160,63,0
4,2.5,2710,6558,2.0,0,0,3,9,0,47.434,-122.109,2710,7635,18,0
4,1.5,1100,3300,1.0,0,0,1,7,0,47.6033,-122.295,2020,4000,96,0
3,1.75,1780,8033,1.0,0,0,2,7,570,47.7275,-122.219,1630,7508,38,0
2,2.0,1540,7290,2.0,0,0,3,7,0,47.551,-122.395,1540,7072,67,1
3,2.25,1420,3433,2.0,0,0,4,7,0,47.7245,-122.163,1150,3432,34,0
4,1.5,1600,6180,1.5,0,0,3,6,0,47.5681,-122.285,1410,6180,69,0
2,2.5,1233,1244,2.0,0,0,3,7,270,47.5533,-122.381,1230,1300,8,0
2,1.0,870,4025,1.0,0,0,3,7,0,47.7243,-122.161,1370,3488,34,0
3,1.5,1300,7287,1.0,0,0,4,7,0,47.6889,-122.187,1300,9129,50,0
4,3.25,1690,1321,2.0,0,0,3,8,370,47.678,-122.117,3080,4558,1,0
1,1.0,620,8261,1.0,0,0,3,5,0,47.5138,-122.364,1180,8244,76,0
4,2.5,3150,7277,2.0,0,0,3,9,0,47.5159,-122.202,3030,8643,9,0
4,4.5,3720,7746,2.0,0,0,3,10,0,47.7323,-122.165,3080,11067,1,0
3,2.25,2390,4590,2.0,0,0,3,8,300,47.6615,-122.276,2280,5179,74,1
5,3.0,3690,49709,1.0,0,2,3,9,1000,47.3908,-122.32,2590,8691,55,0
3,2.25,2150,21235,1.0,0,3,4,8,560,47.4336,-122.339,2570,18900,56,0
4,2.5,2790,5423,2.0,0,0,3,9,0,47.6085,-122.017,2450,6453,16,0
5,2.75,2870,5349,2.0,0,0,3,9,0,47.5405,-122.187,2800,5000,10,0
5,2.5,2650,12987,1.0,0,0,4,7,1300,47.7482,-122.244,2160,12726,36,0
3,1.75,1850,26445,1.0,0,0,4,7,0,47.3412,-122.051,2110,23280,53,1
4,2.0,2790,8793,1.0,0,0,4,8,1150,47.5509,-122.16,2400,9286,38,0
4,2.5,2030,9095,1.0,0,0,4,7,900,47.7321,-122.185,1940,8000,43,0
3,1.75,2110,15400,1.0,0,0,3,7,730,47.4861,-122.226,2110,9800,52,0
4,3.25,5180,19850,2.0,0,3,3,12,1640,47.562,-122.162,3160,9750,9,0
3,2.0,1410,4303,1.5,0,0,4,7,0,47.5541,-122.317,1660,4326,115,0
3,2.5,1950,8130,2.0,0,0,4,9,0,47.3875,-122.161,2350,7691,25,0
4,2.0,1370,8100,1.0,0,0,2,7,0,47.749,-122.312,1280,8100,68,0
3,2.5,2490,4244,2.0,0,0,3,9,0,47.3705,-122.131,2490,4748,10,0
3,1.5,1420,4500,1.0,0,0,3,7,0,47.694,-122.332,1540,6375,56,0
4,1.0,1340,7920,1.0,0,0,4,7,0,47.2845,-122.267,1090,9600,45,0
4,2.25,2210,7665,2.0,0,0,4,8,0,47.5424,-122.168,1960,7903,47,0
3,2.0,1020,889,2.0,0,0,3,7,300,47.5434,-122.375,1130,972,6,0
4,2.25,2640,8800,1.0,0,0,3,8,1020,47.7552,-122.148,2500,11700,35,0
4,2.5,2710,8127,2.0,0,0,3,8,0,47.379,-122.032,2520,8436,21,0
2,1.5,1200,5773,2.0,0,0,3,7,0,47.4723,-122.19,1530,4576,30,0
4,2.25,2100,3671,1.5,0,0,3,8,350,47.6359,-122.3,1800,4560,86,0
3,2.5,1714,3240,2.0,0,0,3,8,0,47.4288,-122.19,1714,3240,10,0
3,2.5,1340,4200,2.0,0,0,3,7,0,47.2942,-122.226,990,4520,13,0
3,1.75,2040,81021,1.0,0,0,3,8,0,47.6536,-122.045,2260,39280,35,0
4,2.25,1700,7056,2.0,0,0,3,7,0,47.3385,-122.262,1650,6025,16,0
4,2.5,2650,5000,2.0,0,0,3,8,0,47.5605,-122.396,1110,6250,8,0
3,1.75,1520,11085,1.0,0,0,3,8,0,47.646,-122.068,2310,9647,32,0
5,2.0,3020,6000,1.5,0,0,5,7,1160,47.5207,-122.378,1380,6000,90,0
3,1.75,1360,15210,1.0,0,0,3,7,0,47.3657,-122.047,1610,7800,28,0
4,2.5,3700,12500,1.0,0,0,5,8,1780,47.5403,-122.168,2020,8350,42,0
2,1.0,1090,4128,1.0,0,0,3,7,0,47.696,-122.314,1090,5413,67,0
2,2.5,1170,1638,2.0,0,0,3,8,0,47.7041,-122.351,1350,1407,7,0
4,1.0,1060,7200,1.0,0,1,3,6,180,47.5591,-122.268,1910,7200,90,0
4,2.5,4073,17334,2.0,0,0,3,8,0,47.2949,-122.27,1780,9625,7,0
4,3.0,2280,7400,1.0,0,0,3,7,940,47.711,-122.306,1540,7500,37,0
3,2.25,3440,10628,2.0,0,2,3,10,0,47.5647,-122.108,3170,11434,30,0
2,2.0,1140,8400,1.0,0,0,2,7,0,47.4351,-122.335,1130,9375,61,0
3,2.5,2460,10300,1.0,0,0,3,10,0,47.6999,-122.391,2410,5250,23,0
3,1.75,1720,9775,1.0,0,0,3,8,0,47.3731,-122.286,1970,8400,37,0
4,2.5,2680,5539,2.0,0,0,3,8,0,47.4759,-121.734,2680,5992,2,0
4,2.0,2150,14161,1.0,0,2,3,8,820,47.3376,-122.323,2310,14034,49,0
3,2.5,1710,7230,2.0,0,0,3,7,0,47.2778,-122.298,1720,6537,19,0
4,2.5,2689,5724,2.0,0,0,3,9,0,47.3799,-122.184,2665,5700,9,0
1,1.0,780,4000,1.0,0,0,3,5,0,47.5424,-122.321,1150,4000,110,0
3,1.0,1300,3550,1.5,0,0,3,7,0,47.6696,-122.32,1410,4080,88,0
3,1.0,1200,6250,1.0,0,0,3,6,280,47.5095,-122.331,1280,9375,72,0
3,3.5,3870,3819,2.0,0,0,3,11,1110,47.6452,-122.317,2530,5500,13,0
3,1.75,2080,5000,2.0,0,0,5,8,0,47.6717,-122.356,1820,5000,109,0
4,3.25,5450,37058,1.5,0,0,5,9,0,47.351,-122.087,2800,35716,31,0
4,3.0,2320,7200,2.0,0,0,3,7,0,47.7703,-122.312,2050,10000,39,0
5,2.5,2390,8775,1.0,0,0,4,7,1120,47.4639,-122.17,1800,8000,35,0
3,2.0,1680,19978,1.0,0,0,3,6,800,47.3924,-122.308,2150,11588,67,0
3,1.0,1480,8415,1.0,0,0,3,7,400,47.4585,-122.283,1780,8512,48,0
3,2.75,2470,10125,2.0,0,0,3,8,0,47.5651,-122.223,2290,10125,55,1
2,1.0,750,5026,1.0,0,0,4,6,0,47.5368,-122.374,1260,5040,73,0
2,1.0,860,8308,1.0,0,0,3,7,0,47.508,-122.378,1200,8308,67,0
3,1.5,1390,5040,1.0,0,0,3,7,300,47.6611,-122.282,1910,4800,68,0
2,1.0,1396,111949,1.0,0,0,3,7,0,47.6374,-122.007,2020,111949,75,1
4,2.25,1240,21190,1.0,0,0,3,8,330,47.5123,-122.197,1760,8200,41,0
3,1.0,1370,17859,1.0,0,0,4,7,220,47.5617,-121.859,1460,47044,85,0
3,2.5,1420,1162,3.0,0,0,3,8,0,47.6982,-122.349,1430,1560,13,0
3,1.75,2080,6554,1.0,0,0,3,7,1040,47.5135,-122.257,1230,5650,65,0
2,1.0,900,7620,1.0,0,0,3,7,0,47.5268,-122.343,1520,7620,44,0
3,2.5,1970,4036,2.0,0,0,4,7,0,47.5335,-121.869,1960,5020,12,0
3,2.25,1470,4653,2.0,0,0,4,7,0,47.5667,-122.018,1560,4119,30,0
3,2.5,3430,48993,2.0,0,0,3,9,0,47.2609,-122.27,2460,36256,14,0
4,3.5,3110,6829,2.0,0,0,3,8,0,47.4349,-122.328,2910,7425,1,0
3,2.5,2420,7423,2.0,0,0,3,8,0,47.3199,-122.186,2260,7629,25,0
2,1.75,1670,10725,1.0,0,0,3,7,0,47.4893,-122.229,1600,10725,50,0
3,1.0,1400,13975,1.0,0,0,4,6,0,47.4195,-122.33,1260,7500,59,0
3,2.0,2910,6600,2.0,0,0,4,7,990,47.5576,-122.281,1370,5500,115,1
4,2.75,3220,15467,2.0,0,0,3,11,0,47.7128,-122.083,3670,16641,21,0
3,1.75,1780,7567,1.0,0,0,3,7,490,47.7314,-122.225,1910,8645,35,0
2,1.75,1050,2926,1.0,0,0,4,8,0,47.3811,-122.317,1150,3802,41,0
3,2.75,2300,5090,2.0,0,0,3,8,600,47.545,-122.36,1530,9100,8,0
5,2.75,3320,23760,2.0,0,0,4,8,1130,47.7498,-122.146,2520,36720,40,0
4,2.75,2150,9820,1.0,0,0,4,8,930,47.7758,-122.2,2060,9830,36,0
3,2.5,1700,4125,2.0,0,0,3,7,0,47.5305,-121.854,1970,4105,11,0
4,3.0,2710,217800,2.5,0,0,3,9,0,47.2411,-121.932,2710,217800,9,0
4,1.0,1550,7740,1.5,0,0,3,6,0,47.5222,-122.375,1220,7740,61,0
4,2.75,1660,5150,1.5,0,0,5,7,380,47.6835,-122.362,1490,4017,87,0
3,2.0,1330,5632,1.0,0,0,3,8,0,47.5745,-122.017,1900,4842,27,0
4,2.0,2130,9579,1.0,0,0,4,7,880,47.3069,-122.271,1590,9800,47,0
3,1.0,1150,7156,1.0,0,0,4,6,0,47.4864,-122.317,1210,7156,62,0
4,2.5,1750,4779,2.0,0,0,3,7,0,47.7608,-122.232,1580,4687,6,0
2,3.0,2330,3600,2.0,0,0,5,10,460,47.6316,-122.282,2950,7200,88,1
3,2.5,2430,7857,2.0,0,0,5,8,700,47.4546,-122.211,2160,8740,35,0
3,3.25,1410,1442,3.0,0,0,3,8,50,47.7183,-122.317,1500,1200,9,0
3,1.5,2400,10275,1.0,0,0,4,8,860,47.6888,-122.126,2380,10125,51,0
4,2.5,2700,4275,2.0,0,0,3,9,0,47.6725,-122.327,1810,4500,11,0
4,2.5,3060,5000,2.0,0,0,3,9,0,47.5395,-122.188,2870,5548,9,0
3,1.75,1670,5209,1.5,0,0,5,7,0,47.5362,-122.271,1990,4960,107,0
5,1.75,1550,6986,1.0,0,0,3,7,520,47.5503,-122.356,1550,6986,37,0
2,2.5,2470,609,3.0,0,0,3,11,560,47.6182,-122.312,2440,1229,4,0
4,2.75,2320,4344,2.0,0,0,3,8,0,47.4862,-122.163,2310,3770,3,0
3,2.25,1880,12473,1.0,0,0,3,8,460,47.7623,-122.256,2300,10469,57,0
3,2.5,1300,10484,2.0,0,0,3,8,0,47.7768,-122.268,1380,7868,32,0
4,1.75,1870,22072,1.0,0,0,3,7,800,47.3775,-122.165,2100,10185,56,0
2,1.0,820,3844,1.0,0,0,4,6,0,47.7049,-122.349,1520,3844,99,0
4,2.0,1670,12056,1.0,0,0,3,7,0,47.7418,-122.244,1860,12056,60,0
4,3.0,2320,4468,2.0,0,0,3,8,160,47.546,-122.009,2330,3541,16,0
3,2.0,3010,5000,2.0,0,2,5,9,1120,47.6347,-122.396,2688,5000,84,0
8,3.25,4300,10441,2.0,0,0,4,8,1500,47.4786,-122.131,1780,10457,36,0
4,2.5,2430,6766,2.0,0,0,3,8,0,47.7294,-122.358,1820,6772,16,0
3,2.5,2080,12032,2.0,0,0,3,8,0,47.7455,-122.073,2320,9900,37,0
3,1.75,1760,3520,1.0,0,0,3,7,600,47.5773,-122.303,1840,5000,49,0
5,3.5,3740,24684,2.0,0,0,3,9,980,47.3832,-122.057,2880,26023,17,0
4,2.75,2160,8148,1.0,0,0,3,7,750,47.7261,-122.306,2060,8100,37,0
2,1.5,1160,1118,2.0,0,0,3,8,140,47.6754,-122.375,1210,1118,8,0
3,1.75,1140,1165,2.0,0,0,3,8,0,47.5638,-122.295,1150,1552,1,0
3,1.0,1530,15975,1.0,0,0,3,7,560,47.4766,-122.326,1540,15975,63,0
2,1.0,1080,6250,1.0,0,2,4,7,0,47.5128,-122.251,2100,6875,73,1
3,2.5,1480,2159,3.0,0,0,3,8,0,47.6533,-122.341,1480,1554,8,0
2,1.75,1820,6050,1.0,0,0,3,7,910,47.6928,-122.323,1730,6050,65,0
4,2.75,3350,6500,2.0,0,0,3,10,0,47.5838,-122.027,2960,6970,16,0
3,1.5,2200,2880,2.0,0,0,5,7,760,47.6308,-122.312,2440,4640,111,0
4,2.5,2320,4142,2.0,0,0,3,7,0,47.3662,-122.019,2150,4140,5,0
2,1.0,1170,7142,1.0,0,0,3,7,0,47.7497,-122.313,1170,7615,64,0
3,2.5,1680,1683,2.0,0,0,3,9,560,47.6425,-122.374,1610,1618,1,0
